Time (s),Thrust (kN)
2.5185185185185186,2.0736498494191156
2.5225225225225225,2.071262628438301
2.5265265265265264,2.0688781556668876
2.5305305305305303,2.0664964279410905
2.5345345345345347,2.0641174421007653
2.5385385385385386,2.061741194989408
2.5425425425425425,2.0593676834541474
2.5465465465465464,2.0569969043457403
2.5505505505505504,2.054628854518572
2.5545545545545547,2.0522635308306465
2.5585585585585586,2.049900930143586
2.5625625625625625,2.0475410493226267
2.5665665665665665,2.0451838852366113
2.5705705705705704,2.0428294347579885
2.5745745745745747,2.040477694762807
2.5785785785785786,2.0381286621307133
2.5825825825825826,2.035782333744944
2.5865865865865865,2.0334387064923254
2.5905905905905904,2.031097777263266
2.5945945945945947,2.028759542951756
2.5985985985985987,2.0264240004553606
2.6026026026026026,2.0240911466752163
2.6066066066066065,2.021760978516027
2.6106106106106104,2.0194334928860598
2.6146146146146148,2.017108686697142
2.6186186186186187,2.014786556864656
2.6226226226226226,2.012467100307534
2.6266266266266265,2.0101503139482557
2.6306306306306304,2.0078361947128442
2.6346346346346348,2.0055247395308613
2.6386386386386387,2.0032159453354037
2.6426426426426426,2.000909809063098
2.6466466466466465,1.9986063276540975
2.6506506506506504,1.996305498052079
2.6546546546546548,1.9940073172042365
2.6586586586586587,1.9917117820612802
2.6626626626626626,1.9894188895774287
2.6666666666666665,1.9871286367104088
2.6706706706706704,1.9848410204214477
2.674674674674675,1.9825560376752722
2.6786786786786787,1.9802736854401035
2.6826826826826826,1.977993960687652
2.6866866866866865,1.9757168603931154
2.6906906906906904,1.973442381535173
2.694694694694695,1.9711705210959816
2.6986986986986987,1.9689012760611742
2.7027027027027026,1.966634643419852
2.7067067067067065,1.9643706201645836
2.710710710710711,1.962109203291399
2.714714714714715,1.9598503897997872
2.7187187187187187,1.9575941766926908
2.7227227227227226,1.9553405609765029
2.7267267267267266,1.9530895396610632
2.730730730730731,1.9508411097596527
2.734734734734735,1.9485952682889924
2.7387387387387387,1.9463520122692364
2.7427427427427427,1.9441113387239697
2.7467467467467466,1.9418732446802036
2.750750750750751,1.939637727168372
2.754754754754755,1.9374047832223276
2.7587587587587588,1.9351744098793378
2.7627627627627627,1.932946604180081
2.7667667667667666,1.9307213631686413
2.770770770770771,1.9284986838925064
2.774774774774775,1.9262785634025639
2.7787787787787788,1.924060998753095
2.7827827827827827,1.921845987001773
2.7867867867867866,1.9196335252096581
2.790790790790791,1.9174236104411932
2.794794794794795,1.915216239764202
2.798798798798799,1.9130114102498834
2.8028028028028027,1.9108091189728071
2.8068068068068066,1.9086093630109113
2.810810810810811,1.906412139445498
2.814814814814815,1.90421744536123
2.818818818818819,1.9020252778461244
2.8228228228228227,1.8998356339915528
2.8268268268268266,1.8976485108922339
2.830830830830831,1.8954639056462308
2.834834834834835,1.893281815354949
2.838838838838839,1.8911022371231292
2.8428428428428427,1.8889251680588461
2.8468468468468466,1.886750605273503
2.850850850850851,1.8845785458818292
2.854854854854855,1.8824089870018752
2.858858858858859,1.8802419257550096
2.8628628628628627,1.8780773592659146
2.8668668668668666,1.8759152846625826
2.870870870870871,1.8737556990763118
2.874874874874875,1.8715985996417042
2.878878878878879,1.8694439834966594
2.8828828828828827,1.8672918477823723
2.8868868868868867,1.865142189643329
2.890890890890891,1.862995006227302
2.894894894894895,1.8608502946853487
2.898898898898899,1.8587080521718056
2.9029029029029028,1.856568275844285
2.9069069069069067,1.8544309628636717
2.910910910910911,1.8522961103941187
2.914914914914915,1.8501637156030437
2.918918918918919,1.848033775661126
2.9229229229229228,1.8459062877423011
2.9269269269269267,1.8437812490237584
2.930930930930931,1.8416586566859363
2.934934934934935,1.8395385079125208
2.938938938938939,1.8374207998904382
2.942942942942943,1.8353055298098542
2.946946946946947,1.833192694864169
2.950950950950951,1.831082292250014
2.954954954954955,1.828974319167248
2.958958958958959,1.8268687728189528
2.962962962962963,1.8247656504114307
2.966966966966967,1.8226649491541993
2.970970970970971,1.8205666662599895
2.974974974974975,1.818470798944741
2.978978978978979,1.8163773444275981
2.982982982982983,1.814286299930906
2.986986986986987,1.8121976626802085
2.990990990990991,1.8101114299042433
2.994994994994995,1.808027598834938
2.998998998998999,1.805946166707407
3.003003003003003,1.8038671307599479
3.007007007007007,1.801790488234037
3.011011011011011,1.799716236374327
3.015015015015015,1.7976443724286426
3.019019019019019,1.7955748936479763
3.023023023023023,1.7935077972864855
3.027027027027027,1.7914430806014883
3.031031031031031,1.7893807408534612
3.035035035035035,1.787320775306034
3.039039039039039,1.7852631812259865
3.043043043043043,1.7832079558832448
3.047047047047047,1.7811550965508782
3.051051051051051,1.779104600505096
3.055055055055055,1.7770564650252416
3.059059059059059,1.7750106873937919
3.063063063063063,1.7729672648963517
3.067067067067067,1.7709261948216501
3.071071071071071,1.7688874744615388
3.075075075075075,1.7668511011109862
3.079079079079079,1.7648170720680745
3.083083083083083,1.7627853846339976
3.0870870870870872,1.7607560361130545
3.091091091091091,1.7587290238126498
3.095095095095095,1.756704345043286
